
 ****** Running generation 0 ****** 

Population's average fitness: -742.22181 stdev: 2621.25578
Best fitness: 0.39763 - size: (2, 14) - species 29 - id 41
Average adjusted fitness: 0.895
Mean genetic distance 3.204, standard deviation 0.555
Population of 286 members in 134 species:
   ID   age  size  fitness  adj fit  stag
    97    4     2     -0.2    1.000     2
    98    4     2      0.0    0.500     4
    99    4     2     -0.2    0.500     4
   100    4     2     -0.0    0.500     3
   101    4     2     -0.2    1.000     4
   102    4     2      0.2    1.000     1
   103    4     2      0.0    1.000     3
   104    4     2     -0.2    1.000     4
   105    4     2      0.3    1.000     4
   106    4     2      0.1    1.000     2
   107    4     2      0.0    1.000     3
   108    4     2     -0.2    1.000     4
   109    4     2      0.0    1.000     3
   110    4     2     -0.2    1.000     4
   111    4     2     -0.2    1.000     3
   112    4     2      0.3    1.000     4
   113    4     2     -0.1    1.000     2
   114    4     2     -0.2    1.000     4
   115    4     2     -0.1    1.000     4
   116    4     2     -0.4    0.500     4
   117    4     2      0.3    1.000     3
   118    4     2  -10000.0    0.000     4
   119    4     2      0.3    1.000     2
   120    4     2     -0.2    1.000     3
   121    4     2      0.0    1.000     4
   122    4     2     -0.2    1.000     3
   123    4     2      0.0    1.000     4
   124    4     2     -0.2    1.000     4
   125    4     2      0.0    1.000     2
   126    4     2     -0.2    0.500     3
   127    4     2     -0.2    1.000     3
   128    4     2      0.1    1.000     4
   129    4     2      0.1    1.000     2
   130    4     2      0.2    1.000     3
   131    4     2      0.3    1.000     2
   132    4     2      0.1    1.000     3
   133    4     2      0.1    1.000     3
   134    4     2      0.3    1.000     2
Total extinctions: 0
Generation time: 57.217 sec (58.701 average)

 ****** Running generation 5 ****** 

Population's average fitness: -1343.32073 stdev: 3410.03304
Best fitness: 0.39763 - size: (2, 14) - species 29 - id 41
Average adjusted fitness: 0.866
Mean genetic distance 3.233, standard deviation 0.563
Population of 268 members in 134 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    5     2      0.3    1.000     5
     2    5     2     -0.0    1.000     4
     3    5     2      0.2    1.000     5
     4    5     2      0.2    1.000     5
     5    5     2     -0.0    1.000     1
     6    5     2      0.3    1.000     5
     7    5     2     -0.0    1.000     4
     8    5     2      0.0    1.000     5
     9    5     2  -10000.0    0.000     5
    10    5     2     -0.0    1.000     5
    11    5     2      0.2    1.000     5
    12    5     2      0.3    1.000     5
    13    5     2     -0.1    1.000     5
    14    5     2     -0.1    1.000     3
    15    5     1      0.3    1.000     5
    16    5     2      0.0    1.000     5
    17    5     2      0.3    1.000     5
    18    5     2      0.3    1.000     3
    19    5     2      0.0    1.000     5
    20    5     2      0.0    1.000     4
    21    5     2      0.4    1.000     4
    22    5     2      0.1    1.000     5
    23    5     2      0.3    1.000     3
    24    5     2      0.0    1.000     4
    25    5     2     -0.2    1.000     3
    26    5     2      0.3    1.000     5
    27    5     2     -0.2    1.000     5
    28    5     2      0.0    1.000     5
    29    5     2      0.4    1.000     5
    30    5     2      0.3    1.000     3
    31    5     2      0.3    1.000     4
